text,date,title,rating,product name
"
  It is a great costume. I ordered one size larger (xxl).  I have a 48"" chest so the top it's perfect. I have a 38"" waste, so the bottom is to big around for me. A little stitch at the waste in the back and the bottoms for fine.  Love it.
","Reviewed in the United States on September 21, 2017",Great costume for couples.,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This looked GREAT in the photo.  Quality wasnt too bad (except the cheesy ""necklace) but it didnt look good on me.  I'm middle aged and a bit heavy.  I saw a picture of an older guy wearing it and he looked pretty good so I thought I would try it.  The headpiece just lies over the top of your head.  I felt like it needed to come up just a bit before going over and back.  Plus the ""skirt"" was way to big.  I could have pinned it if I had liked how the outfit had looked.Unfortunately, I tried on the top and bottom to see what the fit was like as soon as I got it but I didnt put the whole outfit on.  This meant, as I was getting ready to go to the party, I realized I didnt like how it looked on me and ended up having to return AFTER Halloween instead of before.  I knew they would think I was just trying to get a ""free"" Halloween outfit but at this price, I decided to do it anyway.  I have to say, they did accept the return, that's why I gave 3 stars instead of 1.  It should be noted however that they charge about $5.50 for return postage.
","Reviewed in the United States on November 19, 2018",Didnt like the way the headpiece looked and bottom was too big,3,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Costume is great fun, and I really enjoyed wearing it, but the necklace is cheap crap, you are much better off leaving it out, or buying/making a different necklace for the costume.Be aware it doesnt come with shoes. You'll want to have leather sandals or perhaps get some more ornate costume sandals to complete the look. Dont wear tennis shoes with this.
","Reviewed in the United States on January 27, 2020",Need sandals and New necklace,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  loved this costume!  looked really authentic.  had a professional makeup artist bump up my Egyptian look and I bought the shoes to complete the look.  I'm a big guy. 6'1, 230 and the extra large fit perfectly.  I did use a larger shirt to hide my love handles but everything else worked!  had lots of compliments.
","Reviewed in the United States on October 21, 2018",authentic looking Egyptian pharoah,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I ordered this based on the reviews of others.  My husband wears a 34/36 pants and normally Large shirts and has a fairly buff chest.  Medium for perfect.  It was super comfortable and stayed put all night.  Highly recommend.
","Reviewed in the United States on October 31, 2019",Great costume runs a little large,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I got lot of compliments! 6'-0"" 200lbs medium size fit perfect
","Reviewed in the United States on October 15, 2019",Amazing,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I read a lot of reviews and I am glad i went with a Medium.  I am 6ft about 190lbs and it fits great.  the skirt part has elastic so its fine.  Without it, it would still be a little big.  the medallion is cloth and its garbage, throw it away.  Get either a nice plastic one or a cheap metal one like I did off Amazon.  The only complaint i have is that the cape is attached to the color and due to its weight it pulls the collar so it rides against my neck. But its not bad, just a little annoying.  I might look at a way to pin the collar to my shirt to stop this but then you cant remove the cape.  Overall its made well, looks great, and was priced right!
","Reviewed in the United States on September 9, 2020",Great Costume for the price!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This product was supposed to be used for a hallowing party.I am very disappointed with the product.When you look at the picture, it’s beautiful, but when I got, what disappointment.I thought that the sandals was coming with the custom, but no. I am returning the product and I will never buy anything from this company
","Reviewed in the United States on October 9, 2019","Sell what you show,",1,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I just received my costume and I'm very happy with it. I ordered a medium based on other reviews and they were correct. I'm 5'10"", 197lbs and wear a 42 in a blazer. I would have been swimming in the top if I ordered a large. The medium is perfect. I may opt for leggings depending on the weather. The quality is amazing for the price.
","Reviewed in the United States on October 15, 2019",Fits pretty dead on. Nice quality,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This costume is FIRE! Paired it with a queens costume and it was gorgeous. Strangers wanted to take pictures with us.....I mean absolute strangers!
","Reviewed in the United States on October 31, 2015",Great costume ..loads of compliments!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Good costume for the money.  I’m a big guy (44in., waist), but the “skirt” on this set ran a little large even for me.  It didn’t fall down, but it was loose.  Headdress, cape and shirt were pretty good.
","Reviewed in the United States on November 5, 2017",Good Value for Money,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Looked great in this outfit. Only downside was it didnt come with the sandles in the picture and they would have looked great with the costume.
","Reviewed in the United States on December 14, 2019",Outfit looks great,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I ordered on the smaller side after reading majority of reviews indicating the costume fit a little larger, (ordered a medium when I usually wear a large) and it fits perfectly. Everything is in good shape (the necklace is pretty cheap as reviews indicated, and I'll be buying something else) and I'm happy with the costume.  Worth the money paid.
","Reviewed in the United States on October 20, 2019",Mine fit a little larger too,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Big like- appearins , the cape, the skirtAvg- the cloth is not breathing , but it's short and good quality, so its ok.Dislike - necklace, can be betterWe buy again and more :)
","Reviewed in the United States on November 12, 2019",Perfect for the price 👍,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Ordered this costume for my husband and ordered an extra large as that is his normal size. He is 6'3"" and 220lbs and it looks so great! Some of the other reviews said the sizes run a bit big. The skirt was a little to big around the waist, but everything was perfect. All pieces are quality, not cheap costume material. However the cape is a little more yellow then gold, but absolutely love it. Cant wait!!!
","Reviewed in the United States on October 16, 2019",Fit Great!!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Necklace medallion is fabric, headpiece needs cardboard insert to look like photo, and a medium is indeed a large. Otherwise not bad, but not worth the money. The product should range in the 20-30 dollar range based upon quality.
","Reviewed in the United States on August 26, 2019",Product needs work,2,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I like the quality of the fabric. I used it in December on a holiday in Kasane (chobe river) when doing a boat cruise. My two children also were wearing the prince and princess of Egypt attire. Everyone wanted to take a picture with me. Beautiful!
","Reviewed in the United States on May 20, 2020",Beautiful!,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I really like this costume. Fit as expected. The only complaint is the necklace is just paper. My gf got the female counterpart. We looked awesome!
","Reviewed in the United States on December 27, 2018",Excellent costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Love, love, love this costume!  The headdress is particularly attractive and the kilt is well made.  The entire ensemble is much better quality and fit than I expected for the price.  My husband loves it.  I recommend this costume strongly.
","Reviewed in the United States on February 18, 2019",Fabulous pharaoh!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Hands down a great costume and he won first prize for best costume.
","Reviewed in the United States on October 27, 2018",A Must Costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Soooooo love it ! Great quality 👌. My fiance is 6'3 and weights 216, and I got him a Medium. It was perfect. Fabric and design amazing. Recommended
","Reviewed in the United States on October 17, 2019",Amazing costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I really like the costume and cannot wait until Halloween!do not iron any part of it tho! when I got it it was a line on it and I tried to get it straight with iron but it was made of plastic and oh noooooo! :))))) but I did not damaged the costume much and still wearable!
","Reviewed in the United States on August 16, 2019",Nice looking Costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great custome for that special day. Worth every penny  and the size is perfect
","Reviewed in the United States on October 15, 2019",All you need to loook good,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Love this costume, good quality! I rated 4 stars because we are missing the headpiece!Update: I notified the seller and they UPS'd the missing pieces! I now give a 5! Great service and quick!
","Reviewed in the United States on October 29, 2019",LOVE the costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great costume I purchased it for a party Me and My wife attended We turned heads all night long
","Reviewed in the United States on November 3, 2019",Great costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  The costume is worth the money not the most fancy and not cheap nice quality. I got a lot of compliments so I'm satisfied with it
","Reviewed in the United States on October 28, 2018",Good costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Everything fit great He loved it However, the necklace is fabric and as light as paper
","Reviewed in the United States on December 24, 2018",Clutch,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This costume was great people loved it and I've worn it twice so far bought a gold tank top to go with it looks terrific
","Reviewed in the United States on July 9, 2018",This costume was great people loved it and I've worn it twice so ...,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  The most comfortable Halloween costume ever.
","Reviewed in the United States on December 17, 2019",It’s great.,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Completely satisfied
","Reviewed in the United States on November 25, 2019",Perfect,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Son looked great but thin material so flimsy on the shoes. They didn't make it through the night.
","Reviewed in the United States on September 10, 2020",Looked good for a Halloween costume but shoes tore apart before end of the night,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  It arrived exactly as it looked in the photo on the Amazon website. It fit perfectly, however, you have to order a size smaller, as the costume runs very big. I wear XXL in everything, so I ordered an XL and it fits fine. Read that in many reviews and it was accurate
","Reviewed in the United States on October 13, 2020",Good value for the price,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  It would have been nice to get the leggings with the costume as it showed on the photo. Even at additional cost.
","Reviewed in the United States on October 28, 2019","King tut's costume,  very nice.",4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Very nice. Wish it came with sandals though.
","Reviewed in the United States on October 28, 2020",Very nice.,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This costume was great! Lots of compliments. The necklace was a flimsy piece of fabric though so I ordered a large ankh necklace to wear instead.
","Reviewed in the United States on November 12, 2017",This costume was great! Lots of compliments,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great
","Reviewed in the United States on April 13, 2020",Great,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great item thanks for fast delivery
","Reviewed in the United States on June 13, 2019",Great,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  The wrist cuffs were too bi for my thin arms but some cheap velcro tape was a quick fix. The rest of the outfit fits fine (I weigh 160 lbs. and ordered a medium) and seems to be of decent material.
","Reviewed in the United States on October 17, 2017",The rest of the outfit fits fine (I weigh 160 lbs,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great costume for your everyday party.  Versatile with a few options on how to wear it.  It was difficult finding footwear to go with it without spending $60+.
","Reviewed in the United States on December 6, 2018",Good Costume,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  It is made really well and worth the price. My husband looks amazing in this costume.
","Reviewed in the United States on October 9, 2018",Great quality!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Now this is something special, I like
","Reviewed in the United States on September 20, 2019",Always shop with Amazon,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My husband looked so sexy in this costume!  Fit as expected.  Was a 💯 hit on Halloween!!
","Reviewed in the United States on April 16, 2020",Sexy costume for men,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I'm going to have to return this.  The shirt and skirt run a bit large.
","Reviewed in the United States on January 26, 2018",Too Large,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Nice
","Reviewed in the United States on December 29, 2019",Nice,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Looks good but waist is a little larg. I bought an XL and have a 35 inch waist and it is a little too big im wait only, but this is still the size I think I needed.
","Reviewed in the United States on September 27, 2016",Looks good,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This product does run a bit big. Based on reviews, i purchased an X-Small when I would normally buy a small.  I'm 5'7"", with an athletic fit, and the x-small fit great.  Costume was great for the money. Only the necklace was pretty cheap-o. Thumbs up emoji
","Reviewed in the United States on February 5, 2020","Looks great, runs big",4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My boyfriend love it!
","Reviewed in the United States on December 5, 2019",GReat Product,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Its a very complete set. I recommend to get a bigger size to perfect fit 👌
","Reviewed in the United States on October 13, 2020",beautiful custome,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great costume! Went great with my fiancées goddess costume. Was a hit for the Halloween party! Wish it came with sandals in picture or had a link to them. Bought “warrior boots” and work well.
","Reviewed in the United States on December 16, 2019",Great costume!! Would recommend!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Perfect fit very well made and was a hit at the costume party
","Reviewed in the United States on October 27, 2019",Great costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great costume! A little expensive but thats how it is around halloween i guess. Everyone loved the costume. Even had a few strangers stop me for pictures!
","Reviewed in the United States on November 16, 2019",Great costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Loved it, i won my work costume contest because of it, the sandles doesn't come with it but overall very nice
","Reviewed in the United States on May 10, 2018",Very nice costume.,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Like a lot! - I'm 6 ft tall, 205 pounds and got an extra large. It was truly an extra large. The large would of worked out.
","Reviewed in the United States on October 28, 2017",Like a lot,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I am 5'9"" & 215 lbs and I wear size 36-38 pants and shirts size large. The skirt will probably fit size 36-42 waist and the shirt size L & XL.
","Reviewed in the United States on December 10, 2019",Great product,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  A custom fit well
","Reviewed in the United States on July 28, 2019",Perfect fit,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My boyfriend loved it! We won best couple costumes at the party we went to.
","Reviewed in the United States on November 14, 2018",great!!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This product was perfect. I added some other basic pieces to make it completely amazing.I got the mask and hot glue gunned some basic red fabric on the eyes and I could still see perfectly.
","Reviewed in the United States on December 13, 2019",Best costume ever!!!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Loved the costume.  Excellent quality, not cheap or flimsy.  A little large, but I would rather it a bit large than a bit small.  I will use it for years !
","Reviewed in the United States on October 24, 2018",Best Pharoah Costume out there!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  As expected.
","Reviewed in the United States on September 17, 2020",Adequate quality,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Awesome costume!
","Reviewed in the United States on November 23, 2019","Great and comfortable costume, my husband looked great in it!",5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Amazing costume!
","Reviewed in the United States on October 15, 2018",Exceeds my expectations,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  the costume would be great, but it did NOT come with all the pieces!!  it is missing the headpiece, the wrist gauntlets and the necklace... we NEED them by this Friday the 18th!!! is this possible?
","Reviewed in the United States on October 13, 2019",missing pieces,2,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Good costume for the price.
","Reviewed in the United States on December 23, 2019","Good costume,",4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This costume is spectacular even that I had to adapt it because the waist was kind a loose and the tunic was too long for me. Another observation is that nobody is selling the Egyptian sandals that is in the picture
","Reviewed in the United States on October 24, 2017",Spectacular but need to be adjusted,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Used for a Halloween party and overall quality of the costume was good. Very happy with this purchase.
","Reviewed in the United States on October 24, 2019",Quality made and easy to put together,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Im 5-11 / 175lb....the MD sized costume fits juust right
","Reviewed in the United States on February 22, 2017",No regrets,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Awesome look!
","Reviewed in the United States on November 4, 2019",As expected,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Quick delivery and product as advertised.
","Reviewed in the United States on January 12, 2019",good,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Nice concept. Looks great.
","Reviewed in the United States on November 7, 2019",Great costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Was a pretty dang  good costume. the bottoms were a little large but i used a safety pin to hold them on nicely
","Reviewed in the United States on January 3, 2018",Was a pretty dang good costume,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Decent costume, everything came as pictured. The only thing I didn’t like was the necklace, which looked like a cut out drawing, everything else was good.
","Reviewed in the United States on December 18, 2019",Good costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My husband looked gorgeous in this. Surprisingly the largest size fix him with some room. He's 6' 5"" and we usually have a hard time finding costumes that fit.
","Reviewed in the United States on December 16, 2016",My husband looked gorgeous in this. Surprisingly the largest ...,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Got lots of compliments and won a best costume contest with it.  The necklace is cheap looking so I bought my own.
","Reviewed in the United States on December 16, 2019",Nice costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
   Definitely worth it ! We won the costume party Make sure your queen matches you with your staff
","Reviewed in the United States on October 27, 2019",Worth It!!!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  great party costume
","Reviewed in the United States on October 25, 2018",king tut,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great looking! Good purchase, got the xl for almost half price and fit me well geing size large
","Reviewed in the United States on October 20, 2017",Four Stars,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Halloween party. Won 1st place! Just wish the shoes came with it or linked as an option.
","Reviewed in the United States on November 4, 2019",King Tut,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  A beautiful product! Nicely made and easy to wear! I love it!
","Reviewed in the United States on December 2, 2017",Easy to wear!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My bf loved it!  Perfect halloween costume!
","Reviewed in the United States on November 17, 2018",Perfect!!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great costume and material, but most importantly, it fit perfect. I am 6 ft tall, 187 lbs and I ordered a medium. See my photos!
","Reviewed in the United States on October 29, 2019",Great Costume! Great Material! Great Fit!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Great costume and got lots of complements on it.
","Reviewed in the United States on November 2, 2018",Turned out awesome!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  The quality is really great. I am 5'11 200 pounds and got a medium size which fit perfectly. I highly recommend this product. Everyone at the Halloween party loved the costume.
","Reviewed in the United States on October 31, 2019",Great quality / Highly Recommended,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Worked perfect right out of the packaging. A bit large for size, but used safety pins to make the bottoms fit.
","Reviewed in the United States on November 1, 2019",Perfect!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Fits pretty good but the necklace is definitely junk have to get a new one will work great for Halloween
","Reviewed in the United States on September 11, 2017",Not bad for the money,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Fit perfectly. Quality was great! He was the hit at the party!!
","Reviewed in the United States on November 6, 2019",King Tut men's costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This was a hit! So many compliments and jt fit well. This was the perfect outfit to complete my look for a theme pre-Halloween outing.
","Reviewed in the United States on November 5, 2019",2 thumbs up!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Lots of pieces for the money. Pretty good quality. Nice and easy costume
","Reviewed in the United States on December 22, 2019",Easy costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This costume is so well made and fits perfectly. Fits true to size.
","Reviewed in the United States on August 30, 2019",Nice costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My bf loved his costume. Of course he wanted to wear it without the shirt!! But we received compliments all night and even got third place in a costume contest!
","Reviewed in the United States on December 17, 2019",Worth the Purchase!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  It was a perfect fit and received many compliments
","Reviewed in the United States on March 7, 2020",Great costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I bought this for my boyfriend for Halloween and it looks great on him! He loves it!
","Reviewed in the United States on October 8, 2017",... this for my boyfriend for Halloween and it looks great on him,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I love this costume! Great material and the size fits very true— I am 6’0, 170lbs.
","Reviewed in the United States on October 10, 2019",Great costume!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Wore to a party.  Big hit.  Fit perfectly
","Reviewed in the United States on November 2, 2019",Great value for the money,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My husband is 6'5 and 215 he normally wears XL shirt so from reading the reviews I ordered XL costume. It was way to big the skirt looked to be 38 or 40 and the shirt was like a XXL. I returned it for a med because my husband has a slim build 34 pant. The costume is pretty nice.
","Reviewed in the United States on October 21, 2017",It was way to big the skirt looked to be 38 or 40 and the shirt was like a XXL,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Fit him great! Perfect! Cant wait till we go out for the Halloween parties!
","Reviewed in the United States on October 9, 2018",Excellent,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Well made costume.
","Reviewed in the United States on October 8, 2018",Well made comfortable costume,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I am 6'3"" 180lb and about the same build as the guy in there pictures, so it fits me very well, cant wait to go out in it!
","Reviewed in the United States on October 11, 2018",Fits like a glove,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Fit was true to size. I'm 5'11"" 190lbs. I ordered a large and it fits me perfect. Costume looks great overall,  lots of accessories. The costume is not as cheap or poor quality as some of the other costumes I've purchased in the past.
","Reviewed in the United States on October 9, 2015",I ordered a large and it fits me perfect. Costume looks great overall,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I bought this for my husband for our Halloween party. The outfit him perfectly, but the wristlets were too big.
","Reviewed in the United States on November 21, 2019",Cool,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  This costume was a HIT!!! My Bae and I got compliments all night.  The fit was perfect and quality of costume rocked.  Thanks!!
","Reviewed in the United States on October 27, 2019",Head turning costume rocked!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  like the costume and with alterations fits well. Cuffs, shirt and skirt made smaller very impressive costume
","Reviewed in the United States on October 6, 2016",looks good now,4,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  My first time dressing up for Halloween In years lol. I like it though, comfortable & it fits nice.
","Reviewed in the United States on October 4, 2019",Halloween,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Really great costume and good quality! I was very pleased!
","Reviewed in the United States on January 22, 2018",Great Costume!,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  Got a lot of compliments. Fit perfect looked good saving it for next year lol
","Reviewed in the United States on January 7, 2020",Compliments,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
"
  I love it. My husband look like the King he is.  The costume is original and I know we will win the Halloween contest. I rate it between1 to 10 a definite 10
","Reviewed in the United States on October 16, 2017",I love it. My husband look like the King he ...,5,"Dreamgirl Mens King of Egypt King Tut Costume, Gold, Medium (38-40) - 2X-Large (50-52)"
